Date;Time;Outside temperature [C];Res;Refuelling quantity [%];Refuelling time point [m];Premature refuelling;Module temperature ZM [C];Operating mode;Operating phase;Demand temperature of sink [C];Mode selection;Status word;Combustion air fan target [%];Combustion air fan actual [%];Primary air flap target [%];Primary air flap actual [%];Secondary air flap target [%];Secondary air flap actual [%];Material quantity target [%];Combustion chamber temperature target [C];Combustion chamber temperature actual [C];Residual oxygen value target [%];Residual oxygen value actual [%];Flue gas fan target [%];Flue gas fan actual [%];Underpressure target [pa];Underpressure actual [pa];Flue gas temperature target [C];Flue gas temperature actual [C];Flue gas conductance target [K];Flue gas conductance actual [K];Boiler output target [%];Boiler output actual [%];Boiler temperature target [C];Boiler temperature actual [C];Return temperature target [C];Return temperature actual [C];Status word ZM inputs;Status word ZM outputs #1;Status word ZM outputs #2;Status word AM #1 inputs;Status word AM #1 outputs;AC1 Demand temperature of sink [C];AC1 Demand temperature of heat source [C];AC1 Status word;AC1 Temperature top actual [C];AC1 Temperature top-middle actual [C];AC1 Temperature middle actual [C];AC1 Temperature middle-bottom actual [C];AC1 Temperature bottom actual [C];AC1 Charging degree [%];AC1 Usable energy max [kWh];AC1 Usable energy actual [kWh];AC1 Total energy actual [kWh];AC1 Energy that can be taken up [kWh];AC2 Demand temperature of sink [C];AC2 Demand temperature of heat source [C];AC2 Status word;AC2 Temperature top actual [C];AC2 Temperature top-middle actual [C];AC2 Temperature middle actual [C];AC2 Temperature middle-bottom actual [C];AC2 Temperature bottom actual [C];AC2 Charging degree [%];AC2 Usable energy max [kWh];AC2 Usable energy actual [kWh];AC2 Total energy actual [kWh];AC2 Energy that can be taken up [kWh];EX Operating mode;EX Operating phase;EX Heat source temperature actual [C];EX Status word;HC1 Operating phase;HC1 Demand temperature of heat source [C];HC1 Status word;HC1 Flow temperature target [C];HC1 Flow temperature actual [C];HC2 Operating phase;HC2 Demand temperature of heat source [C];HC2 Status word;HC2 Flow temperature target [C];HC2 Flow temperature actual [C];HC3 Operating phase;HC3 Demand temperature of heat source [C];HC3 Status word;HC3 Flow temperature target [C];HC3 Flow temperature actual [C];HC4 Operating phase;HC4 Demand temperature of heat source [C];HC4 Status word;HC4 Flow temperature target [C];HC4 Flow temperature actual [C];HC5 Operating phase;HC5 Demand temperature of heat source [C];HC5 Status word;HC5 Flow temperature target [C];HC5 Flow temperature actual [C];HC6 Operating phase;HC6 Demand temperature of heat source [C];HC6 Status word;HC6 Flow temperature target [C];HC6 Flow temperature actual [C];NP1 Demand temperature of sink [C];NP1 Demand temperature of heat source [C];NP1 Status word;NP2 Demand temperature of sink [C];NP2 Demand temperature of heat source [C];NP2 Status word;DH1 Demand temperature of heat source [C];DH1 Status word;DH1 Temperature top actual [C];DH1 Temperature bottom actual [C];DH2 Demand temperature of heat source [C];DH2 Status word;DH2 Temperature top actual [C];DH2 Temperature bottom actual [C];SO Status word;SO Collector temperature actual [C];SO Zone actual;SO Temperature zone actual [C];SO Pump control [%];
02.08.2018;06:20:10;17,5;;40;2199;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:20:20;17,5;;40;2199;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:20:30;17,5;;40;2199;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;17,0;61,8;10,5;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:20:40;17,5;;40;2199;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:20:50;17,5;;40;2199;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:21:00;17,5;;40;2199;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:21:10;17,5;;40;2198;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:21:20;17,5;;40;2198;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:21:30;17,5;;40;2198;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;17,0;61,8;10,5;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:21:40;17,5;;40;2198;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;17,0;61,8;10,5;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:21:50;17,5;;40;2198;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:22:00;17,5;;40;2198;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:22:10;17,5;;40;2197;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:22:20;17,5;;40;2197;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:22:30;17,5;;40;2197;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:22:40;17,5;;40;2197;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:22:50;17,5;;40;2197;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:23:00;17,5;;40;2197;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:23:10;17,5;;40;2196;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:23:20;17,5;;40;2196;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:23:30;17,5;;40;2196;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:23:40;17,5;;40;2196;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:23:50;17,5;;40;2196;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:24:00;17,5;;40;2196;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:24:10;17,5;;40;2195;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:24:20;17,5;;40;2195;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,8;61,8;10,4;141,4;63,1;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:24:30;17,5;;40;2195;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:24:40;17,5;;40;2195;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:24:50;17,5;;40;2195;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:25:00;17,5;;40;2195;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:25:10;17,5;;40;2194;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:25:20;17,5;;40;2194;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:25:30;17,5;;40;2194;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:25:40;17,5;;40;2194;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,8;61,8;10,4;141,4;63,1;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:25:50;17,5;;40;2194;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:26:00;17,5;;40;2194;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:26:10;17,5;;40;2193;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:26:20;17,5;;40;2193;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,1;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:26:30;17,5;;40;2193;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:26:40;17,5;;40;2193;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:26:50;17,5;;40;2193;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:27:00;17,5;;40;2193;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:27:10;17,5;;40;2192;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:27:20;17,5;;40;2192;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:27:30;17,5;;40;2192;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:27:40;17,5;;40;2192;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:27:50;17,5;;40;2192;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:28:00;17,5;;40;2192;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:28:10;17,5;;40;2191;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;24,0;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:28:20;17,5;;40;2191;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:28:30;17,5;;40;2191;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;29;16,9;61,8;10,4;141,4;62,9;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;06:28:40;17,5;;40;2191;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;63;0;42;0;28;16,9;61,8;10,4;141,4;63,0;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
